date,data
1997-December-Mid,4430
1997-December-Late,4446
1998-December-Early,5637
1998-December-Mid,5602
1998-December-Late,5531
1999-December-Early,3556
1999-December-Mid,3556
1999-December-Late,3547
2000-December-Early,3530
2000-December-Mid,3493
2000-December-Late,3449
2001-December-Early,3793
2001-December-Mid,3910
2001-December-Late,3920
2002-December-Early,4767
2002-December-Mid,4728
2002-December-Late,4660
2003-December-Early,4902
2003-December-Mid,5005
2003-December-Late,5351
2004-December-Early,5705
2004-December-Mid,5662
2004-December-Late,5644
2005-December-Early,5920
2005-December-Mid,6035
2005-December-Late,6056
2006-December-Early,6289
2006-December-Mid,6345
2006-December-Late,6350
2007-December-Early,6252
2007-December-Mid,6365
2007-December-Late,6691
2008-December-Early,6136
2008-December-Mid,6443
2008-December-Late,6268
2009-December-Early,5596
2009-December-Mid,5752
2009-December-Late,5898
2010-December-Early,9919
2010-December-Mid,9494
2010-December-Late,7563
2011-December-Early,6382
2011-December-Mid,6535
2011-December-Late,6565
2012-December-Early,7253
2012-December-Mid,7121
2012-December-Late,7354
2013-December-Early,6614
2013-December-Mid,6735
2013-December-Late,6563
2014-December-Early,6661
2014-December-Mid,6815
2014-December-Late,6979
2015-December-Early,9422
2015-December-Mid,9788
2015-December-Late,9948
2016-December-Early,10219
2016-December-Mid,10398
2016-December-Late,10522
2017-December-Early,9355
2017-December-Mid,9565
2017-December-Late,9692
2018-December-Early,8841
2018-December-Mid,8965
2018-December-Late,8912
2019-December-Early,7039
2019-December-Mid,7111
2019-December-Late,7284
2020-December-Early,10028
2020-December-Mid,9884
2020-December-Late,9753
2021-December-Early,12430
2021-December-Mid,12562
2021-December-Late,12651
2022-December-Early,12098
2022-December-Mid,12154
2022-December-Late,12405
2023-December-Early,9487
2023-December-Mid,9822
2023-December-Late,9908
2024-December-Early,0
2024-December-Mid,0
2024-December-Late,0
